ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,8.044376,6.872962,4.512459,2.417225,0.151023,0.2791761,54.40921,25.80223,LEFT_ACCELERATE
-1,7.531806,6.786393,4.742195,2.533926,-1.312799,0.2791717,54.73688,25.90299,LEFT_ACCELERATE
-1,7.473958,6.641966,5.379648,2.77808,-2.783396,0.2791637,55.06858,26.00422,ACCELERATE
-1,7.224663,6.403052,5.938694,3.09538,-4.175473,0.2791609,55.39791,26.10026,LEFT_ACCELERATE
-1,5.551871,4.678248,5.848938,3.343077,-5.664467,0.2791659,55.67016,26.202,LEFT_ACCELERATE
-1,2.473081,1.884663,-1,-1,-7.149304,0.2791831,55.76024,26.30211,LEFT_ACCELERATE
-1,0.8225885,0.5959014,-1,-1,-8.659531,0.2791774,55.68274,26.40377,LEFT_ACCELERATE
-1,1.360559,1.001371,-1,-1,-10.1112,0.2791662,55.55838,26.50161,ACCELERATE
-1,1.356373,0.9980866,-1,-1,-11.62739,0.2791635,55.45194,26.60367,ACCELERATE
-1,1.347368,0.9911739,-1,-1,-13.11234,0.2791614,55.36714,26.70353,ACCELERATE
-1,1.341638,0.9867853,-1,-1,-14.55944,0.2791601,55.29617,26.8008,ACCELERATE
-1,1.337959,0.9839681,-1,-1,-16.07503,0.2791607,55.22986,26.90265,ACCELERATE
-1,1.335725,0.9822591,-1,-1,-17.58152,0.2791602,55.16916,27.00386,ACCELERATE
-1,1.334625,0.9814174,-1,-1,-19.02994,0.2791598,55.11407,27.10118,ACCELERATE
-1,1.333979,0.9809242,-1,-1,-20.52743,0.2791612,55.05931,27.20178,ACCELERATE
-1,1.333608,0.9806387,-1,-1,-22.0142,0.2791605,55.00642,27.30165,ACCELERATE
-1,1.75622,1.308001,-1,-1,-23.48875,0.2791607,54.94261,27.40075,LEFT_ACCELERATE
-1,3.351521,2.456522,-1,-1,-24.99921,0.2791681,54.77333,27.50294,LEFT_ACCELERATE
-1,2.969168,2.216286,-1,-1,-26.4322,0.2791715,54.45605,27.60162,LEFT_ACCELERATE
-1,2.858689,2.017912,-1,-1,-27.9036,0.2791648,54.06496,27.70386,ACCELERATE
-1,3.067026,1.958734,8.956559,-1,-29.34816,0.279162,53.6954,27.80396,LEFT_ACCELERATE
-1,3.444325,2.010358,8.620577,-1,-30.74648,0.279162,53.32375,27.90112,LEFT_ACCELERATE
-1,3.597154,2.066966,8.506122,7.169821,-32.17147,0.2791739,52.81905,28.00279,LEFT_ACCELERATE
-1,3.344425,2.042984,8.684811,7.163761,-33.50619,0.2791972,52.11981,28.10428,LEFT_ACCELERATE
-1,3.024199,1.94128,8.917044,7.26022,-34.69708,0.2791925,51.24036,28.20395,LEFT_ACCELERATE
-1,2.966709,1.842666,8.900967,7.361692,-35.78244,0.2791778,50.26815,28.30187,LEFT_ACCELERATE
-1,3.486799,1.872099,8.531948,7.377431,-36.88088,0.2791677,49.24782,28.40255,ACCELERATE
-1,4.93454,2.094401,8.027264,7.263623,-37.98174,0.2791609,48.2505,28.50229,LEFT_ACCELERATE
-1,6.549427,2.386192,7.665381,7.020344,-39.09177,0.2791667,47.13025,28.6083,LEFT_ACCELERATE
-1,6.303479,2.593864,7.544048,6.768133,-39.93553,0.2791885,46.04066,28.70105,LEFT_ACCELERATE
-1,5.549527,2.690865,7.608097,6.598019,-40.65646,0.2791954,44.74226,28.80108,LEFT_ACCELERATE
-1,5.467828,2.760469,7.599145,6.514383,-41.2236,0.2791824,43.35901,28.90162,LEFT_ACCELERATE
-1,6.262242,2.909735,7.321547,6.429751,-41.72443,0.2791693,41.97932,29.00019,ACCELERATE
-1,7.724109,3.242573,6.810893,6.233425,-42.27522,0.2791624,40.53247,29.10414,LEFT_ACCELERATE
-1,8.195896,3.598499,6.413588,5.928878,-42.76394,0.2791616,39.18143,29.20064,LEFT_ACCELERATE
-1,7.734906,3.885212,6.242816,5.598562,-43.14647,0.2791688,37.75379,29.30001,LEFT_ACCELERATE
-1,7.813091,4.163519,6.026848,5.30349,-43.45526,0.2925443,36.28061,29.40145,ACCELERATE
-1,8.41866,4.495002,5.653747,4.976882,-43.77955,0.2827389,34.79915,29.50346,ACCELERATE
-1,9.050232,4.836513,5.266963,4.633905,-44.11229,0.2804711,33.35134,29.60323,LEFT_ACCELERATE
